data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6251486,275,PSE5534,5534,5/7/2019,2019,1,Riots,Mob violence,Rioters (Palestine),,5,Civilians (Israel),Settlers (Israel); Private Security Forces (Israel); Students (Israel),7,57,Middle East,Palestine,West Bank,Al Quds,,Al Quds,31.7834,35.2339,2,Arutz Sheva,Regional,"On May 7 2019, Palestinian teenagers attacked Israeli students with fireworks. The students managed to escape and did not sustain any injuries. When security arrived to stop the Palestinians, they launched some fireworks at them. No injuries were reported. [size=no report]",0,1572403699,PSE
6272489,275,PSE5519,5519,5/7/2019,2019,1,Protests,Peaceful protest,Protesters (Palestine),,6,,,0,60,Middle East,Palestine,Gaza Strip,Gaza,,Az Zaytun,31.4964,34.4522,1,Jordan News Agency,Regional,"On May 7 2019, Palestinians in the Gaza Strip demonstrated in front the UNRWA office in Gaza for the 13th day in a row. Demonstrators who have had their houses destroyed, ask for rental subsidy payments. [size=no report]",0,1572403725,PSE
5172295,275,PSE5482,5482,5/6/2019,2019,1,Strategic developments,Agreement,Government of Israel (2009-),,8,Government of Palestine (2007-) Hamas Government in Gaza,PIJ: Palestinian Islamic Jihad,1,18,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5,34.4667,3,AFP,International,"Agreement: On May 6 2019, Egypt reportedly managed to secure a ceasefire between Israel and Gaza-based resistance factions which took into effect at 4:30 am (0130 GMT) local time. Israel has not officially confirmed the ceasefire.",0,1557795936,PSE
5172300,275,PSE5487,5487,5/6/2019,2019,2,Strategic developments,Looting/property destruction,Settlers (Israel),,3,Civilians (Palestine),Farmers (Palestine),7,37,Middle East,Palestine,West Bank,Ramallah,,Al Lubban al Gharbi,32.035,35.0393,1,Palestine News and Information Agency,National,"Property destruction: As reported on May 6 2019, Israeli Settlers uprooted 120 olive trees in the village of al-Lubban al-Gharbi west of Ramallah.",0,1557795936,PSE
5172301,275,PSE5488,5488,5/6/2019,2019,1,Strategic developments,Looting/property destruction,Settlers (Israel),,3,Civilians (Palestine),,7,37,Middle East,Palestine,West Bank,Nablus,,Madama,32.1859,35.2311,1,Palestine News and Information Agency; Ma'an News Agency,National,"Property destruction: On May 6 2019, Israeli Settlers razed Palestinian-owned lands in the village of Madama, south of Nablus to create a Settler-only road.",0,1557795936,PSE
6272455,275,PSE5520,5520,5/6/2019,2019,1,Protests,Peaceful protest,Protesters (Palestine),,6,,,0,60,Middle East,Palestine,Gaza Strip,Gaza,,Az Zaytun,31.4964,34.4522,1,Jordan News Agency,Regional,"On May 6 2019, Palestinians in the Gaza Strip demonstrated in front the UNRWA office in Gaza for the 12th day in a row. Demonstrators who have had their houses destroyed, ask for rental subsidy payments. [size=no report]",0,1572403725,PSE
5172302,275,PSE5489,5489,5/5/2019,2019,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,West Bank,Al Quds,,Isawiya,31.8031,35.287,1,Palestine News and Information Agency,National,"On May 5 2019, Israeli forces assaulted and detained a Palestinians in the Issawiyah neighbourhood in Al Quds.",0,1557795936,PSE
6232161,275,PSE5500,5500,5/5/2019,2019,1,Riots,Mob violence,Rioters (Israel),Settlers (Israel); Military Forces of Israel (2009-),5,,,0,50,Middle East,Palestine,West Bank,Salfit,,Urif,32.1595,35.2223,1,Jordan News Agency; Ma'an News Agency,National-Regional,"On May 5 2019, Israeli Settlers from the Yitzhar Settlement, under the protection of Israeli forces, attacked the Urif high school in Nablus by stone throwing. Windows of the school were shattered. [size=no report]",0,1572403611,PSE
6272355,275,PSE5521,5521,5/5/2019,2019,1,Protests,Peaceful protest,Protesters (Palestine),,6,,,0,60,Middle East,Palestine,Gaza Strip,Gaza,,Az Zaytun,31.4964,34.4522,1,Jordan News Agency,Regional,"On May 5 2019, Palestinians in the Gaza Strip demonstrated in front the UNRWA office in Gaza for the 11th day in a row. Demonstrators who have had their houses destroyed, ask for rental subsidy payments. [size=no report]",0,1572403724,PSE
6035593,275,PSE5552,5552,5/5/2019,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2009-),,8,PIJ: Palestinian Islamic Jihad,Hamas Movement,3,38,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya,31.527,34.484,2,Twitter; Liveuamap,Local partner-New media,"On May 5 2019, Israeli artillery shelled a post east of Jabalya in the northern Gaza Strip. Whether the post belonged to PIJ or Hamas was not reported. Israeli forces have struck 350 Hamas/PIJ targets since the beginning of the flare-up, of which 153 were air strikes and 104 were shelling attacks.",0,1571164385,PSE
6035594,275,PSE5553,5553,5/5/2019,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2009-),,8,PIJ: Palestinian Islamic Jihad,Hamas Movement,3,38,Middle East,Palestine,Gaza Strip,North Gaza,,Bayt Hanun,31.535,34.536,2,Twitter; Liveuamap,Local partner-New media,"On May 5 2019, Israeli artillery shelled agricultural land near Beit Hanoun in the northern Gaza Strip. Israeli forces have struck 350 Hamas/PIJ targets since the beginning of the flare-up, of which 153 were air strikes and 104 were shelling attacks.",0,1571164385,PSE
6035595,275,PSE5554,5554,5/5/2019,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2009-),,8,PIJ: Palestinian Islamic Jihad,Hamas Movement,3,38,Middle East,Palestine,Gaza Strip,North Gaza,,Atatra,31.559,34.488,2,Liveuamap; Twitter,Local partner-New media,"On May 5 2019, Israeli naval forces several posts in the Atatra area on the coast in the northern Gaza Strip. Israeli forces have struck 350 Hamas/PIJ targets since the beginning of the flare-up, of which 153 were air strikes and 104 were shelling attacks.",0,1571164385,PSE
6035596,275,PSE5555,5555,5/5/2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-),,8,PIJ: Palestinian Islamic Jihad,Civilians (Palestine),3,38,Middle East,Palestine,Gaza Strip,Khan Yunis,,Bani Suhayla,31.343,34.323,1,Twitter; Liveuamap,Local partner-New media,"On May 5 2019, Israeli warplanes struck a house in Bani Suhaila in southern Gaza. Israeli forces also struck a position of the Al-Quds Brigades in al-Zana, Bani Suhayla. Israeli forces have struck 350 Hamas/PIJ targets since the beginning of the flare-up, of which 153 were air strikes and 104 were shelling attacks.",0,1571164385,PSE
6035597,275,PSE5556,5556,5/5/2019,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5,34.4667,3,Twitter; Liveuamap,Local partner-New media,"On May 5 2019, Israeli artillery shelled the village of Masdar in Gaza Strip and injured several Palestinians. The source reported that those injured were civilians. Israeli forces have struck 350 Hamas/PIJ targets since the beginning of the flare-up, of which 153 were air strikes and 104 were shelling attacks.",0,1571164385,PSE
6035598,275,PSE5557,5557,5/5/2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-),,8,PIJ: Palestinian Islamic Jihad,Hamas Movement,3,38,Middle East,Palestine,Gaza Strip,Gaza,,Az Zaytun,31.496,34.452,1,Liveuamap; Twitter,Local partner-New media,"On May 5 2019, Israeli warplanes struck the Yarmouk sports stadium in Gaza city, in the Zeitoun area. Israeli forces have struck 350 Hamas/PIJ targets since the beginning of the flare-up, of which 153 were air strikes and 104 were shelling attacks.",0,1571164385,PSE
6035599,275,PSE5558,5558,5/5/2019,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,Gaza Strip,Deir Al Balah,,Dayr al Balah,31.4178,34.3503,1,Twitter; Liveuamap,Local partner-New media,"On May 5 2019, Israeli artillery shelled a landfill in Dayr al Balah in central Gaza. Israeli forces have struck 350 Hamas/PIJ targets since the beginning of the flare-up, of which 153 were air strikes and 104 were shelling attacks.",0,1571164385,PSE
6035600,275,PSE5559,5559,5/5/2019,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2009-),,8,PIJ: Palestinian Islamic Jihad,Hamas Movement; Civilians (Palestine),3,38,Middle East,Palestine,Gaza Strip,Gaza,,Juhr ad Dik,31.456,34.437,2,Twitter; Liveuamap,Local partner-New media,"On May 5 2019, Israeli artillery shelling east of Juhr al Dik, left one Palestinian wounded. Israeli forces have struck 350 Hamas/PIJ targets since the beginning of the flare-up, of which 153 were air strikes and 104 were shelling attacks.",0,1571164385,PSE
7029904,275,PSE5483,5483,5/5/2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-),,8,PIJ: Palestinian Islamic Jihad,Hamas Movement,3,38,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis,31.3402,34.3063,2,ReliefWeb; Al Mezan; Arutz Sheva,Other-National,"Overnight on Sunday May 5 2019, Israeli forces carried out 30 air strikes on Hamas and Palestinian Jihad positions in Gaza. One position targeted was the central Khan Yunis battalion commander's office. Whether the office was Hamas or PIJ was not reported. No injuries were reported. Israeli forces have struck 350 Hamas/PIJ targets since the beginning of the flare-up, of which 153 were air strikes and 104 were shelling attacks.",0,1586193550,PSE
6035601,275,PSE5560,5560,5/5/2019,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,Hamas Movement,,3,Military Forces of Israel (2009-),,8,38,Middle East,Palestine,Gaza Strip,North Gaza,,Bayt Lahya,31.5464,34.4951,2,Liveuamap; Twitter,Local partner-New media,"On May 5 2019, the al Qassam brigades of Hamas struck an Israeli military vehicle in the northern Gaza Strip with a guided missile.",0,1571164385,PSE
7029905,275,PSE5484,5484,5/5/2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-),,8,PIJ: Palestinian Islamic Jihad,Hamas Movement,3,38,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5,34.4667,3,ReliefWeb; Arutz Sheva; Al Mezan,Other-National,"Overnight on Sunday May 5 2019, Israeli forces carried out 30 air strikes on Hamas and Palestinian Jihad positions in Gaza. Targets included PIJ and Hamas training facilities in Gaza. Israeli forces have struck 350 Hamas/PIJ targets since the beginning of the flare-up, of which 153 were air strikes and 104 were shelling attacks.",0,1586193550,PSE
6035602,275,PSE5561,5561,5/5/2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,Gaza Strip,Rafah,,Rafah,31.287,34.2595,2,Twitter; Liveuamap,Local partner-New media,"On May 5 2019, Israeli warplanes struck a house in Abu Rous, east of Rafah. Israeli forces have struck 350 Hamas/PIJ targets since the beginning of the flare-up, of which 153 were air strikes and 104 were shelling attacks. It is not clear whether the house was affiliated with any group.",0,1571164385,PSE
7029906,275,PSE5485,5485,5/5/2019,2019,2,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-),,8,Hamas Movement,,3,38,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya,31.5272,34.4835,1,ReliefWeb; Arutz Sheva; Al Mezan,Other-National,"Overnight on Sunday May 5 2019, Israeli forces carried out 30 air strikes on Hamas and Palestinian Jihad positions in Gaza. One position targeted was a Hamas naval forces training facility in Jabaliya. The facility was also used to store weapons. No injuries were reported. Israeli forces have struck 350 Hamas/PIJ targets since the beginning of the flare-up, of which 153 were air strikes and 104 were shelling attacks.",0,1586193550,PSE
6035603,275,PSE5562,5562,5/5/2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-),,8,PIJ: Palestinian Islamic Jihad,Hamas Movement,3,38,Middle East,Palestine,Gaza Strip,Gaza,,At Tuffah,31.513,34.475,2,Liveuamap; Twitter,Local partner-New media,"On May 5 2019, Israeli warplanes struck a military observation post east of the Tuffah neighbourhood in Gaza. It was not reported whether the site belonged to Hamas or PIJ. Israeli forces have struck 350 Hamas/PIJ targets since the beginning of the flare-up, of which 153 were air strikes and 104 were shelling attacks.",0,1571164385,PSE
7029907,275,PSE5486,5486,5/5/2019,2019,2,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-),,8,Hamas Movement,,3,38,Middle East,Palestine,Gaza Strip,,,Coast of Gaza Strip,31.4633,34.3349,3,Arutz Sheva; Al Mezan; ReliefWeb,Other-National,"Overnight on Sunday May 5 2019, Israeli forces carried out 30 air strikes on Hamas and Palestinian Jihad positions in Gaza. Israeli forces targeted ships of Hamas' naval force. No injuries were reported. Israeli forces have struck 350 Hamas/PIJ targets since the beginning of the flare-up, of which 153 were air strikes and 104 were shelling attacks.",0,1586193550,PSE
7029908,275,PSE5490,5490,5/5/2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,Gaza Strip,North Gaza,,Bayt Lahya,31.5464,34.4951,1,Al Ghad (Jordan); AFP; Ma'an News Agency; ReliefWeb; Al Mezan,Other-National,"On May 5 2019, Israeli warplanes struck a residential building in Bayt Lahya. Four Palestinians were killed in the attack, including a toddler and a pregnant woman and at least eight Palestinians were wounded. Three more Palestinians were killed in air strikes on Bayt Lahya, including a 12 year old. Israeli forces have struck 350 Hamas/PIJ targets since the beginning of the flare-up, of which 153 were air strikes and 104 were shelling attacks.",7,1586193550,PSE
7029909,275,PSE5491,5491,5/5/2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-),,8,PIJ: Palestinian Islamic Jihad,,3,38,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis,31.3402,34.3063,1,Al Mezan; MENAFN; ReliefWeb,Other-National,"On May 5 2019, Israeli warplanes struck a Islamic Jihad weapons warehouse in the city of Khan Yunis. Four Palestinians were injured. Israeli forces have struck 350 Hamas/PIJ targets since the beginning of the flare-up, of which 153 were air strikes and 104 were shelling attacks.",0,1586193550,PSE
7029910,275,PSE5492,5492,5/5/2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-),,8,PIJ: Palestinian Islamic Jihad,,3,38,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5,34.4667,2,MENAFN; AFP; Al Mezan; ReliefWeb,Other-National,"On May 5 2019, Israeli warplanes struck a Islamic Jihad position in the central Gaza Strip. Two suspected PIJ were killed in the attack. Israeli forces have struck 350 Hamas/PIJ targets since the beginning of the flare-up, of which 153 were air strikes and 104 were shelling attacks.",2,1586193550,PSE
